episode,score,avg_score
232,4.3567302696562065,1.8919828839309532
233,3.7200021671984964,1.9148256977034905
234,4.4306767851812765,1.9480447510936938
235,4.138494624484641,1.9759136816851965
236,5.433398387550066,2.0377758186784436
237,3.1974818780242154,2.0786167789417958
238,4.110564900717388,2.128817212579743
239,2.9284503241457664,2.1640572468226793
240,3.53028123996531,2.2078900231922063
241,2.9166128363770745,2.236180048200428
242,3.2542762007409087,2.2580878726878537
243,2.68071581205974,2.2707360793607956
244,6.61523760886242,2.327639582554936
245,6.255747742873306,2.3775950390935274
246,7.414550945085163,2.439135396057245
247,10.023084286270509,2.5281158502479957
248,7.062940465878152,2.5868042157993476
249,5.6365059975845115,2.6323719926368114
250,4.885630034919207,2.6694619394007897
251,2.6657154647012553,2.685532537799978
252,2.619487434742041,2.701054683177062
253,2.424357592671489,2.7165244805563993
254,2.3810267145357407,2.7294585306115424
255,2.687127701821737,2.5135428631425505
256,2.4994706586779407,2.4779181228162397
257,5.810625984255846,2.507282205559653
258,3.1397505450683334,2.5193024632407957
259,4.364505790484448,2.546156454945788
260,4.203429452997322,2.576576651478681
261,3.157913594894732,2.5938779349186127
262,4.776354911135665,2.628564396578732
263,2.1732536089451364,2.6389261030263635
264,3.440030452986927,2.666231324450855
265,1.3946745335900534,2.6814641076443997
266,2.4406182578920075,2.7021728159007274
267,2.232933549908921,2.7360876425089127
268,3.3714824974692115,2.7652052810909664
269,4.054540574783459,2.800282919206778
270,5.014486453107868,2.8479154488065253
271,7.987435107119381,2.922905091562352
272,5.124828688567504,2.969404853681068
273,5.085851561666156,3.0097925778227363
274,2.7067717822889485,3.0249135998746355
275,-0.6914620113869508,3.005679746502356
276,-0.8375095169370373,2.979500467243028
277,-0.8839645696183046,2.9422910364567123
278,-0.837077094668833,2.912714488294563
279,-0.8542172783442462,2.8777114973148614
280,-0.8449286607016498,2.8435180537310707
281,-0.8424453193632265,2.8066133272016542
282,-0.8380413232371211,2.7615124772746396
283,-0.8452949864634624,2.732525058578977
284,-0.48949724063277245,2.703539193847804
285,-0.7944149878652146,2.6915301650550343
286,-0.3628072502712409,2.6849198421546077
287,-0.7627153245654578,2.660458747354302
288,-0.7716001297424858,2.6403535426312255
289,-0.25944765385550755,2.6277514552966506
290,-0.3349435111352553,2.618102761976698
291,-0.3345053254937132,2.6009867328546297
292,-0.24544728287340453,2.589199608033645
293,0.015193966294949254,2.583916174098971
294,0.5664042204928895,2.5781742002241903
295,0.275443573986801,2.5775583428785955
296,0.06132450067282965,2.5658379923902737
297,-0.06561834493186325,2.529099300483286
298,0.11104502156376839,2.4712192914314075
299,0.20187442113334933,2.4239399041318155
300,0.3222418166308974,2.3339729366041384
301,0.09114921453874558,2.295709460214445
302,0.3294446913059801,2.29568622070338
303,1.0176761112719153,2.3079441797470652
304,0.3478339708720644,2.3159888204553143
305,0.5190016650594771,2.3201939412719854
306,0.5129629577665279,2.3269156084276865
307,-0.36459960489689064,2.315853457502987
308,-0.4700103598491599,2.3018499562549066
309,-0.560702098106655,2.2907942718024183
310,-0.3665426598551373,2.2784050045221864
311,-0.08472660040327658,2.269673292408819
312,-0.4242599389593427,2.247780669723215
313,0.1766433509377142,2.224000191922654
314,-0.007985307835042477,2.206581888041425
315,0.06362625948774318,2.1895866048053962
316,0.06913973367772996,2.155891046401157
317,0.07360063706679891,2.1150670318392075
318,0.02695914066862315,2.0836427475517123
319,0.24045696765339622,2.06046433699407
320,0.6373955445984999,2.031161058629829
321,0.32865371310617775,1.9980484584646425
322,0.27976281634376693,1.9768958054825634
323,-0.2251861677505076,1.9542345660530314
324,-0.07111249786491196,1.9288843572917056
325,0.3472464634105563,1.9031576271181745
326,0.1773894945702826,1.8781248877749752
327,0.16152031052236757,1.8470660263374403
328,0.039546608148763575,1.821281419950222
329,0.2350680259987712,1.8058913955031073
330,0.1782854509074241,1.7668101662584377
331,0.3767808806539203,1.7166066390362054
332,0.41026041478229064,1.6771419404874663
333,0.6095076217316091,1.6460369950327975
334,0.2634977885754779,1.6043652050667392
335,0.6109681420493871,1.569089940242387
336,0.46302073798142374,1.5193861637467003
337,0.6005901534420749,1.493417246500879
338,0.5639681364797676,1.4579512788585027
339,0.5722888550177837,1.434389664167223
340,0.6231303716388842,1.4053181554839584
341,0.6094224383899322,1.3822462515040872
342,0.626601840602234,1.3559695079027005
343,0.5079830154233301,1.3342421799363364
344,0.7810638561689606,1.2759004424094018
345,1.6166777623196442,1.2295097426038653
346,1.2351841128353651,1.1677160742813673
347,0.2586955360214536,1.0700721867788767
348,0.4048295010967801,1.003491077131063
349,0.5758435863535851,0.9528844530187538
350,0.4160909694619477,0.9081890623641812
351,0.4803546884019549,0.8863354546011882
352,0.6212836152796323,0.8663534164065642
353,0.3434572541931023,0.8455444130217803
354,0.32151217355082434,0.8249492676119311
355,0.8872534474746013,0.8069505250684599
356,1.4613040380645543,0.7965688588623259
357,1.0163170412027587,0.748625769431795
358,0.93073974060826,0.7265356613871943
359,1.2764153215490903,0.6956547566978406
360,1.240275968875115,0.6660232218566187
361,1.2017671482947965,0.6464617573906192
362,1.2526814338440697,0.6112250226177032
363,1.4403120572678745,0.6038956071009306
364,1.445207856867152,0.5839473811397329
365,1.3696390949189663,0.5836970267530219
366,1.8400246181990951,0.5776910903560928
367,1.852242189925164,0.5738841767562552
368,1.4957472912501544,0.5551268246940647
369,1.465341191777649,0.5292348308640066
370,1.4943851939557742,0.49403381827248566
371,1.1826116766314954,0.4259855839676068
372,1.458461810136214,0.3893219151832939
373,1.20087156452549,0.35047211521188737
374,1.3772223184350878,0.3371766205733487
375,1.4823297897043328,0.35891453858426153
376,1.0181249240413308,0.37747088299404524
377,1.6197517913145323,0.4025080466033735
378,1.071804752301735,0.42159686507307925
379,0.7686414430694034,0.4378254522872158
380,1.1646094490230705,0.457920833384463
381,1.5339409832376987,0.4816846964104722
382,1.6567059754549216,0.5066321693973925
383,1.5788879303339247,0.5308739985653664
384,1.770745469102015,0.5534764256627144
385,1.3443738041290392,0.5748643135826569
386,1.2821563105098903,0.5913139491904683
387,1.3894065077183768,0.6128351675133067
388,1.8800942786037922,0.6393521115967694
389,1.1621854552843918,0.6535684426881683
390,1.835960639019807,0.675277484189719
391,1.8052389992323394,0.6966749274369795
392,1.286337153132384,0.7119927717970372
393,-0.9505666283269724,0.7023351658508181
394,-0.9757845033115397,0.6869132786127738
395,-0.8293419571127743,0.675865423301778
396,1.37694171234034,0.6890215954184532
397,0.6344307657176008,0.6960220865249477
398,2.229439383217444,0.7172060301414845
399,3.4023794677729406,0.7492110806078806
400,1.5792847368090104,0.7617815098096616
401,1.4430350733843322,0.7753003683981176
402,5.970204146986362,0.8317079629549216
403,-0.5954288939246908,0.8155769129029554
404,-0.5736952270381153,0.8063616209238534
405,0.19896210345905274,0.8031612253078493
406,-0.14866357269541672,0.7965449600032298
407,-0.3188313777403285,0.7970026422747956
408,0.06593625391057382,0.8023621084123929
409,0.12490421688805024,0.80921817156234
410,-0.5020378144302716,0.8078632200165886
411,0.013416434599397084,0.8088446503666153
412,0.12709586353351673,0.8143582083915437
413,-0.1968725083473449,0.8106230497986933
414,-3.945179007559394,0.7712511128014496
415,-0.29132896145650494,0.7677015605920073
416,-0.2330313209677115,0.7646798500455528
417,-0.18097084659772614,0.7621341352089077
418,-0.5221526311555257,0.7566430174906661
419,0.006833078611331682,0.7543067786002454
420,0.22182227147277445,0.7501510458689882
421,-0.13576570599495122,0.7455068516779768
422,-1.0211349041201174,0.732497874473338
423,-1.609306655280913,0.7186566695980339
424,-1.1612373277700196,0.7077554212989827
425,-0.6041453252158439,0.6982415034127188
426,1.2918056388928865,0.7093856648559448
427,-0.20348455128259957,0.7057356162378953
428,-1.6722442994747932,0.6886177071616596
429,-2.60182924529848,0.6602487344486871
430,-2.0313373892180002,0.6381525060474329
431,0.11849312348446499,0.6355696284757384
432,0.3235779391446461,0.6347028037193619
433,-0.12976425082888454,0.627310084993757
434,-0.3977032373659313,0.6206980747343429
435,-0.5969604884351914,0.6086187884294971
436,-0.39179465213480097,0.6000706345283348
437,-0.5037078840347627,0.5890276541535665
438,-0.8259445306612179,0.5751285274821566
439,-0.47375651786569506,0.5646680737533218
440,-0.5349258316370348,0.5530875117205626
441,-0.19187722145579755,0.5450745151221053
442,-0.2576890501271312,0.5362316062148117
443,0.13283883780241013,0.5324801644386025
444,1.688067090154315,0.541550196778456
445,1.5746825165503349,0.5411302443207628
446,1.3629302418169875,0.542407705610579
447,0.3856063458758096,0.5436768137091227
448,0.13194337824825197,0.5409479524806374
449,1.1135572074757267,0.5463250886918588
450,-1.449669293127954,0.5276674860659597
451,-0.09932963755757858,0.5218706428063645
452,1.100976257158133,0.5266675692251495
453,0.5315026979272565,0.528548023662491
454,-1.086941296972024,0.5144634889572625
455,0.2573985339064772,0.5081649398215814
456,0.6412028709116081,0.4999639281500518
457,0.26567302201874554,0.49245748795821165
458,0.9206528416834772,0.4923566189689638
459,1.3969557034627844,0.49356202278810085
460,1.3398419689231862,0.4945576827885816
461,0.8641973833243052,0.4911819851388767
462,0.824291815670828,0.4868980889571442
463,0.6969541543318579,0.479464509927784
464,0.9776719286261747,0.4747891506453742
465,0.8489439028780907,0.4695821987249655
466,0.7840541518138101,0.4590224940611127
467,1.0214257342740893,0.450714329504602
468,0.7613636893608297,0.4433704934857087
469,0.9122409565607086,0.43783949113353926
470,0.8777090198903655,0.43167272939288526
471,0.9720515493148317,0.42956712811971864
472,2.0782435844497136,0.4357649458628537
473,1.032752488584568,0.43408375510344444
474,1.8753502398806934,0.43906503431790056
475,0.8421078929289555,0.4326628153501467
476,0.879784747492522,0.4312794135846586
477,1.12756485833476,0.42635754425486083
478,1.7544586760147165,0.4331840834919906
479,1.993126472691074,0.4454289337882073
480,2.811332870274782,0.4618961680007244
481,3.3947329487030706,0.4805040876553782
482,2.793807129996518,0.49187509920079414
483,2.1914211340093366,0.4980004312375483
484,2.182047998998314,0.5021134565365113
485,2.1440587790760524,0.5101103062859814
486,3.156824347951139,0.5288569866603939
487,3.7173972551245242,0.5521368941344553
488,2.7321389839829258,0.5606573411882467
489,3.5517068839011094,0.5845525554744139
490,0.5158607250389954,0.5713515563346058
491,0.9517225174543759,0.5628163915168262
492,1.1811268656359364,0.5617642886418617
493,1.1261793374239157,0.5825317482993705
494,1.4569684225522603,0.6068592775580085
495,0.8469926150282845,0.6236226232794191
496,0.36684858333319426,0.6135216919893476
497,0.9742707522430768,0.6169200918546024
498,1.4035767616781716,0.6086614656392098
499,0.9862414667150006,0.5845000856286303
500,0.8276523332654809,0.576983761593195
501,4.211414451400439,0.604667555373356
502,6.082067305299764,0.60578618695649
503,4.508926456406091,0.6568297404597979
504,5.050091711998296,0.7130676098501619
505,5.338134773580047,0.764459336551372
506,5.937238705616134,0.8253183593344875
507,8.71181080979295,0.9156247812098202
508,9.016885188408196,1.0051342705547965
509,6.926862971313919,1.0731538580990552
510,9.351581003594523,1.171690046279303
511,8.892572443000972,1.2604816063633189
512,8.716888635846166,1.3463795340864453
513,8.775684474230124,1.43610510391222
514,3.54117379989475,1.5109686319867615
515,3.0506925626735515,1.5443888472280625
516,1.552389943273738,1.5622430598704766
517,2.185545040333333,1.585908218739787
518,1.3713771405164152,1.6048435164565062
519,1.5794404076877981,1.6205695897472712
520,2.0754113288906715,1.6391054803214502
521,1.2631958413403481,1.653095095794803
522,1.0511380948203926,1.6738178257842082
523,4.819559277035296,1.7381064851073704
524,2.045220262099368,1.7701710610060644
525,0.5868773255885268,1.7820812875141079
526,1.2064404608293746,1.781227635733473
527,1.612073272311439,1.7993832139694133
528,1.8161598526639864,1.8342672554908013
529,1.449257627944462,1.8747781242232304
530,1.3557968973958243,1.9086494670893688
531,0.7604600813938305,1.9150691366684627
532,0.5736763834720477,1.9175701211117362
533,0.43501639932704467,1.9232179276132957
534,0.22431466852625212,1.929438106672218
535,-0.0029458693461492658,1.935378252863108
536,-0.4011930553242564,1.9352842688312137
537,0.12306380753094952,1.9415519857468706
538,0.007332470345621307,1.9498847557569388
539,0.031034668868718047,1.954932667624283
540,0.37401411631920684,1.9640220671038457
541,-0.13475882913917303,1.964593251027012
542,0.19435285912671438,1.9691136701195504
543,0.4934389548143372,1.9727196712896693
544,0.44055862391057116,1.960244586627232
545,0.3948940238139282,1.948446701699868
546,0.13285021763294935,1.9361459014580271
547,-0.14222443383187056,1.9308675936609503
548,0.7655099117352316,1.9372032589958201
549,-0.2089923882158473,1.9239777630389046
550,-0.6218888921818385,1.9322555670483659
551,-0.04148278924791763,1.9328340355314626
552,0.02842418783499549,1.9221085148382313
553,0.43362798052839935,1.9211297676642423
554,0.3788771083345637,1.9357879517173082
555,0.4665261933308405,1.9378792283115518
556,0.7438529985568797,1.9389057295880048
557,0.46265426887354505,1.9408755420565527
558,1.0892308438196778,1.9425613220779148
559,0.6167294849098349,1.934759059892385
560,0.7657620884710923,1.929018261087864
561,1.1765382674057037,1.932141669928678
562,0.27424782859937596,1.9266412300579636
563,0.31518204739162076,1.9228235089885615
564,0.4974960662269344,1.9180217503645691
565,0.5350278117693961,1.9148825894534824
566,0.5089933139582475,1.9121319810749267
567,-0.0011139650208254654,1.901906584081977
568,0.4285705250998338,1.898578652439367
569,0.6071071616218736,1.8955273144899791
570,0.6002891233656555,1.892753115524732
571,0.825546912693729,1.891288069158521
572,0.4128346104795734,1.8746339794188194
573,1.217173253535293,1.8764781870683265
574,0.7021244651405141,1.864745929320925
575,1.9580119338352233,1.8759049697299874
576,0.8075153193979835,1.875182275449042
577,1.9930911135937397,1.8838375380016321
578,2.16225886096557,1.8879155398511407
579,0.802493795286864,1.8760092130770984
580,1.1173139157084127,1.8590690235314349
581,1.3730495499136548,1.8388521895435406
582,0.6715897547934825,1.81763001579151
583,1.1386928810970858,1.8071027332623877
584,1.2472968523701031,1.7977552217961053
585,1.8218477959744632,1.7945331119650896
586,1.201801772462204,1.7749828862102004
587,0.9695156795593599,1.7475040704545486
588,0.7346948129124939,1.7275296287438442
589,0.39277328628425795,1.6959402927676757
590,0.4122929346437256,1.6949046148637228
591,0.2647681631691133,1.6880350713208705
592,0.09945918836941321,1.6772183945482055
593,0.2293095700442791,1.6682496968744092
594,0.20249505061656237,1.655704963155052
595,0.4149292315511654,1.6513843293202808
596,0.43228799702289206,1.6520387234571774
597,0.40020183093535405,1.6462980342441003
598,0.5315359743156781,1.6375776263704753
599,0.5097138946099827,1.632812350649425
600,0.461291878290164,1.629148746099672
601,0.5198312662541866,1.59223291424821
602,0.4105007048541059,1.535517248243753
603,0.35866666049696505,1.4940146502846618
604,0.4676905767992139,1.4481906389326713
605,0.17735726634661356,1.396582863860337
606,0.8067943361820653,1.3452784201659957
607,0.7410219759525111,1.2655705318275918
608,0.39330560601471615,1.179334736003657
609,1.6885997772527237,1.1269521040630448
610,1.5727427568441879,1.0491637215955416
611,0.2563179573044181,0.9628011767385761
612,0.19635335130927464,0.877595823893207
613,-0.09425471459204952,0.7888964320049853
614,0.09563948264500748,0.7544410888324881
615,0.11780986298496525,0.7251122618356021
616,-0.03372311506730815,0.7092511312521917
617,0.2281703365345796,0.6896773842142042
618,0.42627910478040576,0.680226403856844
619,-0.002239567848543326,0.6644096041014805
620,-0.00506475140961508,0.6436048432984777
621,-0.12718189662943283,0.6297010659187801
622,-0.14449345010022321,0.6177447504695739
623,0.0629571433334301,0.5701787291325552
624,0.45298866590019315,0.5542564131705634
625,0.5023855674856653,0.5534114955895348
626,0.3948835345217958,0.545295926326459
627,1.2111637078536053,0.5412868306818808
628,-0.058322387747466564,0.5225420082777661
629,0.300127388521408,0.5110507058835356
630,-0.052482429038112365,0.4969679126191962
631,0.22867409807319442,0.49165005278598983
632,0.0073420135692382855,0.4859867090869616
633,0.011815840766454736,0.4817547035013557
634,-0.09598055198633422,0.47855175129622984
635,0.16708123528709015,0.48025202234256237
636,0.6900160860580703,0.49116411375638563
637,1.5359495161101222,0.5052929708421774
638,1.1159546753624454,0.5163791928923457
639,1.1673307528253645,0.5277421537319121
640,0.9157421149623891,0.533159433718344
641,0.9988528483857712,0.5444955504935934
642,1.221340054452109,0.5547654224468473
643,0.7803848206531256,0.5576348811052352
644,0.9333997182159995,0.5625632920482895
645,0.8816327184128264,0.5674306789942783
646,1.0526850515355666,0.5766290273333046
647,0.5853238904383034,0.5839045105760063
648,1.5322834771747391,0.5915722462304014
649,4.70140586719693,0.6406762287845291
650,4.277846760504569,0.6896735853113932
651,3.7170175549108535,0.727258588752981
652,4.56752598642682,0.7726496067388992
653,2.318228447344154,0.7914956114070568
654,4.1435975870117545,0.8291428161938286
655,2.9265704152639955,0.8537432584131602
656,5.546805322092648,0.9017727816485178
657,3.239567144929121,0.9295419104090737
658,1.952495402074419,0.9381745559916211
659,2.154760858276859,0.9535548697252915
660,3.02666939527262,0.9761639427933066
661,3.0871962228169045,0.9952705223474184
662,5.138017078318323,1.0439082148446082
663,4.811112936741362,1.0888675237381056
664,2.1460630348107466,1.1053531934239438
665,2.6018502642400563,1.1260214179486503
666,2.9588020916562527,1.1505195057256303
667,4.912033804149057,1.1996509834173292
668,2.341105073612804,1.2187763289024587
669,1.6832970910084744,1.2295382281963247
670,1.4140987251497183,1.2376763242141653
671,1.4912447735744838,1.2443333028229728
672,0.4402508203250666,1.2446074649214276
673,2.6421410602051765,1.2588571429881266
674,1.9083557937604685,1.2709194562743262
675,3.2416612640954554,1.2837559495769284
676,3.1757051882644496,1.3074378482655933
677,2.841203880496323,1.315918975934619
678,2.8389010240401453,1.3226853975653652
679,2.4319433500447,1.338979893112943
680,3.618388705169006,1.3639906410075489
681,3.9436437357993177,1.3896965828664056
682,1.773198192822747,1.400712667246698
683,2.1267402480201176,1.410593140915929
684,2.992131781492693,1.4280414902071548
685,2.3876727366975197,1.4336997396143851
686,2.1014768491343907,1.442696490381107
687,1.9010244236172487,1.452011577821686
688,2.0919626681522154,1.4655842563740833
689,1.939633624550576,1.4810528597567463
690,1.544252656167373,1.4923724569719825
691,1.5133318879331152,1.5048580942196224
692,1.5762047463407118,1.5196255497993356
693,1.8357244757935405,1.5356896988568287
694,3.817133929929696,1.5718360876499597
695,0.8443087730556726,1.576129883065005
696,1.4664985340399046,1.5864719884351752
697,2.7077367095819986,1.6095473372216418
698,1.1167902552600328,1.6153998800310851
699,0.5985283494616548,1.616288024579602
700,1.5948756240929167,1.6276238620376293
701,0.05245835636742413,1.6229501329387614
702,1.689866553565177,1.635743791425872
703,0.01143000383550922,1.6322714248592576
704,1.6163431883323938,1.6437579509745894
705,1.490979645216915,1.6568941747632921
706,0.935563676408492,1.658181868165557
